"","Edad","RegimenClara","Zona","Calidad","N","Vol.comercial20","Vol.comercial7","variable","Renta"
"1764",25,"M4","zona interior","7",0,14.455,69.71,"renta.act.Esc2.Int2",-896.083932460658
"1765",1,"M4","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1766",3,"M4","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1767",15,"M4","zona interior","11",700,0,13.87,"renta.act.Esc2.Int2",-900.90052046713
"1768",25,"M4","zona interior","11",0,112.804,193.837,"renta.act.Esc2.Int2",908.23631438458
"1769",1,"M4","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1770",3,"M4","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1771",15,"M4","zona interior","16",700,0,52.004,"renta.act.Esc2.Int2",-214.48852046713
"1772",25,"M4","zona interior","16",0,321.092,412.587,"renta.act.Esc2.Int2",4707.94464416294
"1773",1,"M4","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1774",3,"M4","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1775",15,"M4","zona interior","21",700,18.469,108.939,"renta.act.Esc2.Int2",921.15547953287
"1776",25,"M4","zona interior","21",0,659.475,748.665,"renta.act.Esc2.Int2",10764.8735368668
"1777",1,"M4","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1778",3,"M4","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1779",15,"M4","zona interior","26",700,106.219,210.575,"renta.act.Esc2.Int2",3277.10347953287
"1780",25,"M4","zona interior","26",0,1064.305,1152.861,"renta.act.Esc2.Int2",19367.2688829498
"1781",1,"M8","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1782",3,"M8","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1783",35,"M8","zona costera","7",0,48.673,175.296,"renta.act.Esc2.Int2",-423.392442182772
"1784",1,"M8","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1785",3,"M8","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1786",35,"M8","zona costera","11",0,231.943,410.445,"renta.act.Esc2.Int2",2645.66011781723
"1787",1,"M8","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1788",3,"M8","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1789",35,"M8","zona costera","16",0,596.539,793.719,"renta.act.Esc2.Int2",8122.30987781723
"1790",1,"M8","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1791",3,"M8","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1792",35,"M8","zona costera","21",0,1058.607,1256.041,"renta.act.Esc2.Int2",14888.8751578172
"1793",1,"M8","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1794",3,"M8","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1795",35,"M8","zona costera","26",0,1591.183,1783.542,"renta.act.Esc2.Int2",22648.0297978172
"1796",1,"M8","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1797",3,"M8","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1798",35,"M8","zona interior","7",0,52.177,176.658,"renta.act.Esc2.Int2",-388.030362182772
"1799",1,"M8","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1800",3,"M8","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1801",35,"M8","zona interior","11",0,253.771,431.877,"renta.act.Esc2.Int2",2962.27579781723
"1802",1,"M8","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1803",3,"M8","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1804",35,"M8","zona interior","16",0,679.527,881.461,"renta.act.Esc2.Int2",9372.62395781723
"1805",1,"M8","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1806",3,"M8","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1807",35,"M8","zona interior","21",0,1250.335,1458.085,"renta.act.Esc2.Int2",17772.5241178172
"1808",1,"M8","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1809",3,"M8","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1810",35,"M8","zona interior","26",0,1947.04,2156.127,"renta.act.Esc2.Int2",27982.2325978172
"1811",1,"MG2","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1812",3,"MG2","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1813",17,"MG2","zona costera","7",1000,0,0.902,"renta.act.Esc2.Int2",-1213.91877616358
"1814",25,"MG2","zona costera","7",450,0,30.254,"renta.act.Esc2.Int2",-1312.66622687869
"1815",35,"MG2","zona costera","7",0,65.614,109.042,"renta.act.Esc2.Int2",2362.63425708588
"1816",1,"MG2","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1817",3,"MG2","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1818",17,"MG2","zona costera","11",1000,0,7.069,"renta.act.Esc2.Int2",-1168.03629616358
"1819",25,"MG2","zona costera","11",450,11.995,80.814,"renta.act.Esc2.Int2",-615.446873954826
"1820",35,"MG2","zona costera","11",0,215.021,261.294,"renta.act.Esc2.Int2",11981.929355476
"1821",1,"MG2","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1822",3,"MG2","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1823",17,"MG2","zona costera","16",1000,0,25.517,"renta.act.Esc2.Int2",-1030.78317616358
"1824",25,"MG2","zona costera","16",450,90.188,179.893,"renta.act.Esc2.Int2",2009.55959203828
"1825",35,"MG2","zona costera","16",0,436.698,483.235,"renta.act.Esc2.Int2",28362.2983910083
"1826",1,"MG2","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1827",3,"MG2","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1828",17,"MG2","zona costera","21",1000,7.705,51.53,"renta.act.Esc2.Int2",-791.016456163578
"1829",25,"MG2","zona costera","21",450,215.99,312.127,"renta.act.Esc2.Int2",6054.68969944672
"1830",35,"MG2","zona costera","21",0,730.716,775.584,"renta.act.Esc2.Int2",50830.4210989326
"1831",1,"MG2","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1832",3,"MG2","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1833",17,"MG2","zona costera","26",1000,36.405,90.373,"renta.act.Esc2.Int2",-329.824536163578
"1834",25,"MG2","zona costera","26",450,397.742,491.689,"renta.act.Esc2.Int2",11958.8589454804
"1835",35,"MG2","zona costera","26",0,1037.528,1081.889,"renta.act.Esc2.Int2",76547.2504150971
"1836",1,"MG2","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1837",3,"MG2","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1838",17,"MG2","zona interior","7",1000,0,0.868,"renta.act.Esc2.Int2",-1214.17173616358
"1839",25,"MG2","zona interior","7",450,0,28.785,"renta.act.Esc2.Int2",-1323.91602903848
"1840",35,"MG2","zona interior","7",0,67.455,109.484,"renta.act.Esc2.Int2",2443.82967369896
"1841",1,"MG2","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1842",3,"MG2","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1843",17,"MG2","zona interior","11",1000,0,6.488,"renta.act.Esc2.Int2",-1172.35893616358
"1844",25,"MG2","zona interior","11",450,12.019,81.37,"renta.act.Esc2.Int2",-616.259944979435
"1845",35,"MG2","zona interior","11",0,230.557,276.294,"renta.act.Esc2.Int2",12877.4707360084
"1846",1,"MG2","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1847",3,"MG2","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1848",17,"MG2","zona interior","16",1000,0,23.634,"renta.act.Esc2.Int2",-1044.79269616358
"1849",25,"MG2","zona interior","16",450,94.854,188.183,"renta.act.Esc2.Int2",2155.76907124768
"1850",35,"MG2","zona interior","16",0,490.49,538.21,"renta.act.Esc2.Int2",31685.9154649332
"1851",1,"MG2","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1852",3,"MG2","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1853",17,"MG2","zona interior","21",1000,6.237,48.882,"renta.act.Esc2.Int2",-819.525576163578
"1854",25,"MG2","zona interior","21",450,234.188,336.059,"renta.act.Esc2.Int2",6595.52943918403
"1855",35,"MG2","zona interior","21",0,855.368,902.647,"renta.act.Esc2.Int2",58801.2787637658
"1856",1,"MG2","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1857",3,"MG2","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1858",17,"MG2","zona interior","26",1000,26.863,82.701,"renta.act.Esc2.Int2",-444.156216163578
"1859",25,"MG2","zona interior","26",450,445.921,547.05,"renta.act.Esc2.Int2",13281.9965139016
"1860",35,"MG2","zona interior","26",0,1262.089,1310.595,"renta.act.Esc2.Int2",91374.0766354239
"1861",0,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",0
"1862",5,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-837
"1863",7,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1864",17,"MG2rn","zona costera","7",1000,0,0.902,"renta.act.Esc2.Int2",-44.3220598477482
"1865",25,"MG2rn","zona costera","7",450,0,30.254,"renta.act.Esc2.Int2",168.943900639401
"1866",35,"MG2rn","zona costera","7",0,65.614,109.042,"renta.act.Esc2.Int2",4353.79437525958
"1867",0,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",0
"1868",5,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-837
"1869",7,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1870",17,"MG2rn","zona costera","11",1000,0,7.069,"renta.act.Esc2.Int2",1.56042015225186
"1871",25,"MG2rn","zona costera","11",450,11.995,80.814,"renta.act.Esc2.Int2",866.163253563267
"1872",35,"MG2rn","zona costera","11",0,215.021,261.294,"renta.act.Esc2.Int2",13973.0894736497
"1873",0,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",0
"1874",5,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-837
"1875",7,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1876",17,"MG2rn","zona costera","16",1000,0,25.517,"renta.act.Esc2.Int2",138.813540152252
"1877",25,"MG2rn","zona costera","16",450,90.188,179.893,"renta.act.Esc2.Int2",3491.16971955637
"1878",35,"MG2rn","zona costera","16",0,436.698,483.235,"renta.act.Esc2.Int2",30353.458509182
"1879",0,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",0
"1880",5,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-837
"1881",7,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1882",17,"MG2rn","zona costera","21",1000,7.705,51.53,"renta.act.Esc2.Int2",378.580260152252
"1883",25,"MG2rn","zona costera","21",450,215.99,312.127,"renta.act.Esc2.Int2",7536.29982696481
"1884",35,"MG2rn","zona costera","21",0,730.716,775.584,"renta.act.Esc2.Int2",52821.5812171063
"1885",0,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",0
"1886",5,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-837
"1887",7,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1888",17,"MG2rn","zona costera","26",1000,36.405,90.373,"renta.act.Esc2.Int2",839.772180152252
"1889",25,"MG2rn","zona costera","26",450,397.742,491.689,"renta.act.Esc2.Int2",13440.4690729985
"1890",35,"MG2rn","zona costera","26",0,1037.528,1081.889,"renta.act.Esc2.Int2",78538.4105332708
"1891",0,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",0
"1892",5,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-837
"1893",7,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1894",17,"MG2rn","zona interior","7",1000,0,0.868,"renta.act.Esc2.Int2",-44.5750198477481
"1895",25,"MG2rn","zona interior","7",450,0,28.785,"renta.act.Esc2.Int2",157.694098479613
"1896",35,"MG2rn","zona interior","7",0,67.455,109.484,"renta.act.Esc2.Int2",4434.98979187266
"1897",0,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",0
"1898",5,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-837
"1899",7,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1900",17,"MG2rn","zona interior","11",1000,0,6.488,"renta.act.Esc2.Int2",-2.76221984774815
"1901",25,"MG2rn","zona interior","11",450,12.019,81.37,"renta.act.Esc2.Int2",865.350182538658
"1902",35,"MG2rn","zona interior","11",0,230.557,276.294,"renta.act.Esc2.Int2",14868.6308541821
"1903",0,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",0
"1904",5,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-837
"1905",7,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1906",17,"MG2rn","zona interior","16",1000,0,23.634,"renta.act.Esc2.Int2",124.804020152252
"1907",25,"MG2rn","zona interior","16",450,94.854,188.183,"renta.act.Esc2.Int2",3637.37919876577
"1908",35,"MG2rn","zona interior","16",0,490.49,538.21,"renta.act.Esc2.Int2",33677.0755831069
"1909",0,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",0
"1910",5,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-837
"1911",7,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1912",17,"MG2rn","zona interior","21",1000,6.237,48.882,"renta.act.Esc2.Int2",350.071140152252
"1913",25,"MG2rn","zona interior","21",450,234.188,336.059,"renta.act.Esc2.Int2",8077.13956670212
"1914",35,"MG2rn","zona interior","21",0,855.368,902.647,"renta.act.Esc2.Int2",60792.4388819395
"1915",0,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",0
"1916",5,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-837
"1917",7,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-37.9733
"1918",17,"MG2rn","zona interior","26",1000,26.863,82.701,"renta.act.Esc2.Int2",725.440500152252
"1919",25,"MG2rn","zona interior","26",450,445.921,547.05,"renta.act.Esc2.Int2",14763.6066414197
"1920",35,"MG2rn","zona interior","26",0,1262.089,1310.595,"renta.act.Esc2.Int2",93365.2367535976
